CreationTime,AuthenticateCount,ActiveCount,DisconnectCount,CPUUtil,MemoryUsed,MemoryFree,TempMin,TempMax,TempAvg,InBandwidth,OutBandwidth,InTotalPPS,OutTotalPPS
2018-08-26 16:45:00,2.0,3196.0,1.0,27.0,381772000.0,500452000.0,26.0,46.0,38.166666666666664,220662464.74656302,219417258.22773272,243379.26757965665,242075.82108008803
2018-08-26 17:00:00,2.0,3206.0,0.0,28.0,380836000.0,501384000.0,26.0,47.0,39.166666666666664,224003218.2188826,222956873.143504,245190.33655775714,243919.90366532435
2018-08-26 17:15:00,1.0,3178.0,4.0,26.0,380812000.0,501400000.0,30.0,51.0,41.666666666666664,227520947.96433178,226427811.38270572,249178.3860184648,247887.77469516583
2018-08-26 17:30:00,1.0,3180.0,0.0,29.0,380836000.0,501372000.0,30.0,50.0,41.333333333333336,209753550.9288347,208529572.78728914,233316.2654501154,232083.9711458991
2018-08-26 17:45:00,2.0,3173.0,0.0,28.0,380836000.0,501388000.0,30.0,50.0,41.166666666666664,199783263.34236673,198876960.12766498,222286.54915509207,221236.6433151576
2018-08-26 18:00:00,1.0,3192.0,1.0,29.0,380824000.0,501400000.0,26.0,50.0,40.5,199709899.1898496,199315953.44597098,222696.29961772842,222012.88122023942
2018-08-26 18:15:00,2.0,3148.0,1.0,30.0,380836000.0,501388000.0,30.0,51.0,41.5,208031606.82297575,207604157.72399616,230758.59957895402,230040.67014657758
2018-08-26 18:30:00,3.0,3140.0,1.0,28.0,380564000.0,501660000.0,30.0,50.0,41.333333333333336,206164349.6010479,205803712.36427137,229635.21962329495,228852.18765708365
2018-08-26 18:45:00,1.0,3159.0,0.0,29.0,380576000.0,501640000.0,30.0,50.0,41.333333333333336,208633577.219493,208225954.3976253,233801.12428487043,232924.4850508754
2018-08-26 19:00:00,9.0,3172.0,2.0,29.0,380564000.0,501652000.0,26.0,50.0,40.5,207998680.89111856,207209160.99641597,232365.6477458418,231268.9051069356
2018-08-26 19:15:00,1.0,3146.0,1.0,30.0,380568000.0,501632000.0,26.0,51.0,40.666666666666664,202736853.79096287,202178245.09967846,227331.9101150619,226393.43196227538
2018-08-26 19:30:00,0.0,3150.0,3.0,26.0,380560000.0,501644000.0,30.0,51.0,41.5,204456148.08239457,203954778.3008208,228682.76392702945,227734.85713614873
2018-08-26 19:45:00,1.0,3183.0,0.0,25.0,380568000.0,501632000.0,30.0,50.0,41.166666666666664,207646265.11813468,207043603.07594392,232086.0534525566,231104.56234240445
2018-08-26 20:00:00,1.0,3201.0,0.0,27.0,380560000.0,501648000.0,30.0,50.0,41.166666666666664,208508089.0522133,207914890.53262728,233381.5349643483,232475.91882717866
2018-08-26 20:15:00,1.0,3183.0,1.0,26.0,380544000.0,501668000.0,26.0,50.0,40.166666666666664,211140821.35507345,210670207.33356002,236299.23589808398,235531.57089409162
2018-08-26 20:30:00,1.0,3146.0,0.0,26.0,380552000.0,501648000.0,30.0,51.0,41.5,205558721.02144063,204887399.94872564,228726.3303557477,227716.49145062576
2018-08-26 20:45:00,0.0,3144.0,1.0,25.0,380520000.0,501684000.0,30.0,50.0,41.333333333333336,204729285.93684152,204175518.87920186,230679.22920458153,229778.53809405575
2018-08-26 21:00:00,1.0,3144.0,1.0,25.0,380556000.0,501656000.0,30.0,50.0,41.166666666666664,207506183.90672556,206972941.9993499,233177.15798692143,232272.63316960033
2018-08-26 21:15:00,0.0,3062.0,0.0,26.0,385268000.0,496936000.0,26.0,50.0,40.333333333333336,213926504.16925013,213549831.00862974,238436.13088835333,237812.64348875958
2018-08-26 21:30:00,1.0,3040.0,0.0,26.0,380556000.0,501656000.0,30.0,51.0,41.5,191900826.49446127,191626698.9221728,214920.13019902198,214305.1602830087
2018-08-26 21:45:00,0.0,2974.0,0.0,24.0,380552000.0,501652000.0,30.0,50.0,41.333333333333336,111726312.41262513,111531184.34150009,128913.21134629638,128415.47006600423
2018-08-26 22:00:00,1.0,2920.0,1.0,26.0,380536000.0,501676000.0,30.0,50.0,41.166666666666664,112851326.99301024,112452383.06112586,130419.64515559778,129697.173125466
2018-08-26 22:15:00,2.0,2842.0,1.0,26.0,380524000.0,501684000.0,30.0,51.0,41.666666666666664,111350721.84084252,111111256.8869946,127109.68494728934,126594.22973081625
2018-08-26 22:30:00,3.0,2783.0,0.0,26.0,380584000.0,501628000.0,26.0,48.0,39.166666666666664,119871895.20741653,119164814.02570353,136143.7091937782,135247.886575156
2018-08-26 22:45:00,0.0,2729.0,0.0,22.0,380548000.0,501660000.0,26.0,47.0,38.5,210467838.36993632,209970527.7987954,232633.58418774913,231977.87555414598
2018-08-26 23:00:00,0.0,2668.0,0.0,25.0,380552000.0,501660000.0,26.0,47.0,38.166666666666664,210706212.96360683,210437039.97303316,231400.01117613347,230738.76705042835
2018-08-26 23:15:00,4.0,2610.0,0.0,23.0,380552000.0,501652000.0,26.0,47.0,38.0,201068360.98384365,200893249.12559614,222175.19795559483,221533.61363953556
2018-08-26 23:30:00,1.0,2555.0,0.0,23.0,380552000.0,501656000.0,26.0,46.0,37.833333333333336,201395779.03960392,201036202.79664668,221890.77412195626,221164.4421541817
2018-08-26 23:45:00,0.0,2498.0,0.0,22.0,380564000.0,501644000.0,26.0,46.0,37.833333333333336,195432325.07269776,194722982.51127264,215971.01354076382,214774.48669968836
2018-08-27 00:00:00,1.0,2428.0,0.0,24.0,380548000.0,501664000.0,26.0,46.0,37.833333333333336,187225959.81635574,186533633.39448354,206930.10635908562,205874.4548285153
2018-08-27 00:15:00,1.0,2379.0,0.0,23.0,380548000.0,501660000.0,26.0,46.0,37.833333333333336,183995152.60480723,183523469.0870501,202981.62450964944,202123.8584012247
2018-08-27 00:30:00,0.0,2318.0,0.0,21.0,380544000.0,501664000.0,26.0,46.0,37.833333333333336,175901024.9482316,175693517.69072092,194113.8901573356,193541.3673326014
2018-08-27 00:45:00,0.0,2242.0,0.0,22.0,380548000.0,501660000.0,26.0,46.0,37.833333333333336,169112641.78883004,168907854.34337035,185854.86019787603,185140.05302336096
2018-08-27 01:00:00,0.0,2201.0,0.0,21.0,380584000.0,501624000.0,26.0,49.0,39.833333333333336,162264190.0401821,162089099.51877716,178184.16228615245,177404.30879964927
2018-08-27 01:15:00,0.0,2159.0,0.0,21.0,380556000.0,501652000.0,26.0,50.0,40.666666666666664,153788141.17894766,153714085.97621146,170045.38221783825,169512.52757044826
2018-08-27 01:30:00,0.0,2138.0,2.0,21.0,380572000.0,501632000.0,26.0,47.0,38.5,146652117.63416752,146235495.37687084,162121.51806350827,161267.16681920667
2018-08-27 01:45:00,1.0,2099.0,0.0,20.0,380572000.0,501636000.0,26.0,46.0,37.833333333333336,143519822.1576918,142975401.97446042,158173.66647232862,157241.66604330027
2018-08-27 02:00:00,0.0,2078.0,1.0,21.0,380564000.0,501644000.0,26.0,46.0,37.833333333333336,135387036.13423,135131414.5236821,148370.36899875154,147779.59823817454
2018-08-27 02:15:00,0.0,2060.0,2.0,24.0,380572000.0,501636000.0,26.0,46.0,37.833333333333336,130322965.30406845,130195330.28161852,143360.662810933,142803.92976813286
2018-08-27 02:30:00,2.0,2052.0,1.0,21.0,380548000.0,501660000.0,26.0,46.0,37.833333333333336,131030609.4387208,130760174.85739417,143785.27843873994,143186.15015365445
2018-08-27 02:45:00,3.0,2032.0,2.0,21.0,380544000.0,501664000.0,26.0,49.0,39.666666666666664,125185520.96442471,125082134.7007736,137850.05302085236,137213.24643108618
2018-08-27 03:00:00,0.0,2014.0,1.0,20.0,380548000.0,501660000.0,30.0,50.0,41.333333333333336,121774581.158362,121617816.05044742,133801.31735279452,133212.19059953094
2018-08-27 03:15:00,1.0,1998.0,0.0,22.0,380508000.0,501700000.0,26.0,47.0,38.5,120399088.72344783,119688302.3145496,132382.57358012567,131374.23414323636
2018-08-27 03:30:00,0.0,1997.0,0.0,20.0,380528000.0,501680000.0,26.0,46.0,37.833333333333336,119948547.53876346,119490266.57230307,131542.8347488244,130699.11861215119
2018-08-27 03:45:00,3.0,1975.0,1.0,21.0,380540000.0,501664000.0,26.0,46.0,37.833333333333336,115501234.95343004,115318751.97635406,127013.56302208247,126233.371758937
2018-08-27 04:00:00,2.0,1951.0,0.0,22.0,380540000.0,501668000.0,26.0,46.0,37.833333333333336,113498517.34061138,113331360.40630502,125255.8369898357,124578.71969890471
2018-08-27 04:15:00,3.0,1945.0,0.0,20.0,380492000.0,501712000.0,26.0,47.0,38.666666666666664,111521262.32935874,111363291.83079547,123489.0891963029,122866.94130485071
2018-08-27 04:30:00,2.0,1941.0,1.0,20.0,380516000.0,501684000.0,26.0,49.0,40.0,111151715.63389176,111058557.54038416,123386.76063865771,122875.88541994023
2018-08-27 04:45:00,0.0,1945.0,0.0,22.0,380520000.0,501684000.0,26.0,48.0,39.833333333333336,110816640.53033012,110689834.32282121,122816.6207085392,122328.06383182446
2018-08-27 05:00:00,0.0,1965.0,0.0,23.0,380516000.0,501688000.0,26.0,47.0,38.5,111502442.00639698,111368462.4290784,123732.0932021411,123352.0290740477
2018-08-27 05:15:00,0.0,1967.0,0.0,19.0,380512000.0,501688000.0,26.0,46.0,37.833333333333336,111645903.35873511,111643343.06337398,123750.10756042028,123452.44019034268
2018-08-27 05:30:00,1.0,1971.0,0.0,23.0,380528000.0,501672000.0,26.0,46.0,37.833333333333336,113450275.70318088,113352730.69959015,125359.68530179517,124879.23277286952
2018-08-27 05:45:00,2.0,1977.0,0.0,23.0,380524000.0,501676000.0,26.0,46.0,37.833333333333336,112154871.29887375,112064648.18470748,124484.50044516615,123908.86364602894
2018-08-27 06:30:00,3.0,2049.0,0.0,21.0,380536000.0,501660000.0,26.0,46.0,37.833333333333336,123471177.05013278,123321583.51569907,135544.97014001766,134861.41626740742
2018-08-27 06:45:00,0.0,2095.0,0.0,21.0,380524000.0,501656000.0,26.0,46.0,37.833333333333336,120942121.62293597,120931992.65728407,133879.89081418412,133297.81005042396
2018-08-27 07:00:00,1.0,2141.0,1.0,23.0,380496000.0,501700000.0,26.0,46.0,37.833333333333336,120433910.79869218,120219641.25880675,133986.40282282076,133121.4148640039
2018-08-27 07:15:00,0.0,2171.0,1.0,23.0,380276000.0,501920000.0,26.0,46.0,37.833333333333336,124956647.01611207,124791366.67938319,138626.28660564148,137756.86352078553
2018-08-27 07:30:00,0.0,2220.0,0.0,24.0,380128000.0,502052000.0,26.0,46.0,37.833333333333336,128173856.48089065,128058321.9025771,144002.9808116788,143422.4551780011
2018-08-27 07:45:00,1.0,2278.0,0.0,24.0,380120000.0,502080000.0,26.0,46.0,37.833333333333336,131349594.0326309,131249023.18536092,147304.22424050627,146645.02709348113
2018-08-27 08:00:00,1.0,2342.0,1.0,23.0,380112000.0,502088000.0,26.0,46.0,37.833333333333336,137084710.69775927,136857625.90523192,155299.7223166258,154615.9336876126
2018-08-27 08:15:00,1.0,2390.0,1.0,25.0,380124000.0,502072000.0,26.0,46.0,37.833333333333336,142783423.52591324,142472052.75880796,160397.7082070151,159674.0325644548
2018-08-27 08:30:00,1.0,2517.0,0.0,26.0,380120000.0,502076000.0,26.0,46.0,37.833333333333336,123078311.40396945,122634650.41374323,138430.40407305592,137560.1944991915
2018-08-27 08:45:00,1.0,2641.0,4.0,27.0,380112000.0,502068000.0,26.0,46.0,37.833333333333336,156072256.29863223,155484098.65038368,175497.5836775555,174485.273523537
2018-08-27 09:00:00,0.0,2746.0,0.0,28.0,380112000.0,502072000.0,26.0,46.0,37.833333333333336,163643033.28198573,163050907.5529535,183429.68369864882,182290.8604994554
2018-08-27 09:15:00,0.0,2902.0,3.0,30.0,380124000.0,502068000.0,26.0,46.0,37.833333333333336,163297712.2702118,162841716.15055406,185658.57763043046,184708.79488386185
2018-08-27 09:30:00,2.0,3047.0,2.0,31.0,380136000.0,502048000.0,26.0,46.0,37.833333333333336,171027216.04653165,170770800.06994608,196069.0373523818,195343.57213338232
2018-08-27 09:45:00,1.0,3244.0,0.0,32.0,380140000.0,502032000.0,26.0,46.0,37.833333333333336,185085196.6861322,184708825.56781614,212636.6652609541,211765.85598484275
2018-08-27 10:00:00,1.0,3476.0,1.0,35.0,380152000.0,502000000.0,26.0,46.0,37.833333333333336,194757920.92772865,194367565.28575584,226480.14577194225,225458.8465799228
2018-08-27 10:15:00,1.0,3797.0,2.0,37.0,385028000.0,497148000.0,30.0,49.0,41.0,208220179.77633145,207723226.13111877,242180.8142022696,240873.78548108524
2018-08-27 10:30:00,2.0,4087.0,2.0,38.0,380620000.0,501540000.0,26.0,51.0,40.833333333333336,217820642.39286765,217191772.16074657,253464.7582171702,252318.21470298996
2018-08-27 10:45:00,5.0,4352.0,2.0,39.0,381284000.0,500888000.0,30.0,51.0,41.5,232033852.63154316,230973367.7566266,276345.2739859107,274853.46712937957
2018-08-27 11:00:00,3.0,4611.0,1.0,42.0,382100000.0,500060000.0,30.0,50.0,42.5,237965653.48726085,236419159.29761937,297696.27383335156,295674.5868836225
2018-08-27 11:15:00,14.0,4749.0,2.0,39.0,387576000.0,494584000.0,30.0,51.0,42.833333333333336,252947035.14024714,251132584.25473714,307776.5368319675,305339.6145130203
2018-08-27 11:30:00,4.0,4902.0,1.0,41.0,383484000.0,498668000.0,30.0,52.0,42.166666666666664,255537730.20287102,253875512.1631139,301184.90287549584,298726.9239992682
2018-08-27 12:15:00,2.0,5143.0,2.0,41.0,391552000.0,490600000.0,26.0,51.0,40.833333333333336,273615875.886916,272096206.12681824,322090.8295916665,319892.0000754156
2018-08-27 12:30:00,1.0,5181.0,1.0,42.0,389768000.0,492364000.0,30.0,51.0,43.0,276916771.04078513,275108964.64409447,325295.2000920163,322947.4760099079
2018-08-27 12:45:00,1.0,5218.0,3.0,42.0,385232000.0,496900000.0,30.0,51.0,41.833333333333336,275035426.57355136,272766701.29622453,322268.61251924344,319770.5423174586
2018-08-27 13:00:00,1.0,5236.0,0.0,41.0,389512000.0,492624000.0,30.0,52.0,42.166666666666664,279982607.0580542,278081460.9369427,327640.0473489983,325182.0250111675
2018-08-27 13:15:00,0.0,5217.0,3.0,39.0,390208000.0,491916000.0,30.0,50.0,41.5,276203923.5015503,274244173.12423533,322823.5519409064,320535.32455517864
2018-08-27 13:30:00,4.0,5211.0,1.0,41.0,385360000.0,496768000.0,30.0,50.0,41.333333333333336,274199562.4425868,272071305.60947305,318559.12793749996,316068.3149734575
2018-08-27 13:45:00,6.0,5175.0,2.0,40.0,385400000.0,496732000.0,26.0,50.0,40.666666666666664,269797169.0516589,268230570.81049368,315789.96149057645,313576.2014755385
2018-08-27 14:00:00,6.0,5169.0,0.0,40.0,391892000.0,490228000.0,30.0,51.0,41.5,270936785.0580008,269006247.69431555,316128.0887408418,313716.15677845286
2018-08-27 14:15:00,2.0,5153.0,1.0,38.0,389884000.0,492236000.0,30.0,50.0,41.5,272201860.29313385,270305861.7317291,315428.7146701164,313039.54638386995
2018-08-27 14:30:00,2.0,5181.0,0.0,38.0,385140000.0,496972000.0,30.0,50.0,41.166666666666664,269692675.9758219,267940901.5074648,312624.5114243985,310523.34359829366
2018-08-27 14:45:00,2.0,5162.0,0.0,35.0,385168000.0,496944000.0,26.0,51.0,40.833333333333336,275469156.48455757,273439507.4948668,320785.5828396837,318461.54080723145
2018-08-27 15:00:00,1.0,5143.0,1.0,35.0,385176000.0,496932000.0,30.0,50.0,41.666666666666664,289600395.4115633,287622974.26638925,334220.13305739354,332280.1543046083
2018-08-27 15:15:00,0.0,5165.0,5.0,36.0,391888000.0,490220000.0,30.0,51.0,41.5,294302852.25272375,292440110.0340249,338392.77091746003,336487.8628867186
2018-08-27 15:30:00,1.0,5146.0,1.0,38.0,385184000.0,496924000.0,30.0,51.0,41.833333333333336,303504355.4999566,301794631.19211066,346791.0767703175,345267.40815384494
2018-08-27 15:45:00,1.0,5129.0,1.0,41.0,398688000.0,483368000.0,30.0,50.0,41.166666666666664,292241067.5246484,290666134.29407156,335093.1601405119,333465.4326658957
2018-08-27 16:00:00,2.0,5101.0,2.0,38.0,391980000.0,490104000.0,30.0,51.0,41.666666666666664,286817017.6066612,284762758.97059155,331827.70715390274,329759.600568812
2018-08-27 16:15:00,0.0,5088.0,2.0,39.0,401976000.0,480072000.0,30.0,50.0,41.333333333333336,281820686.38333726,280025801.52860194,324938.5434832267,322790.0352092341
2018-08-27 16:30:00,5.0,5060.0,0.0,40.0,390420000.0,491644000.0,30.0,52.0,41.666666666666664,282686250.8117415,280347838.1583768,326023.8759413654,323380.4738819626
2018-08-27 16:45:00,5.0,4983.0,0.0,36.0,385444000.0,496644000.0,30.0,50.0,41.333333333333336,275434255.6283473,273072697.48488194,317359.3849656955,314941.89793477993
2018-08-27 17:00:00,2.0,4918.0,1.0,36.0,385468000.0,496620000.0,30.0,51.0,41.5,269604628.9239893,267698532.46840712,311567.521082755,309470.4184455116
2018-08-27 17:15:00,0.0,4796.0,3.0,35.0,385484000.0,496596000.0,26.0,50.0,40.5,262105296.29760683,260404682.8136898,301445.3869146887,299567.5934703312
2018-08-27 17:30:00,1.0,4621.0,2.0,36.0,385512000.0,496572000.0,30.0,51.0,41.5,261560578.5930678,260039605.25610948,299479.5298703502,297741.4303723032
2018-08-27 17:45:00,2.0,4482.0,1.0,35.0,385524000.0,496560000.0,30.0,50.0,41.333333333333336,254809195.63223976,253044311.8885929,290272.43502578145,288405.45577444724
2018-08-27 18:00:00,5.0,4357.0,4.0,39.0,385532000.0,496548000.0,30.0,50.0,41.166666666666664,236612472.21213445,235120883.19844946,271133.57303046295,269419.87024669873
2018-08-27 18:15:00,4.0,4207.0,3.0,35.0,386000000.0,496080000.0,26.0,51.0,40.666666666666664,229656475.86097512,228213318.60236487,262704.7277541132,261138.72704922024
2018-08-27 18:30:00,1.0,4117.0,0.0,36.0,385588000.0,496488000.0,26.0,51.0,40.833333333333336,228969227.32303196,227712987.7854815,261231.13128838906,259984.47038282827
2018-08-27 18:45:00,4.0,3991.0,0.0,35.0,385612000.0,496472000.0,30.0,50.0,41.5,231490219.4139189,230739778.89511347,262711.68802513776,261673.24703677173
2018-08-27 19:00:00,1.0,3902.0,2.0,32.0,385620000.0,496456000.0,26.0,48.0,39.833333333333336,228119796.9465215,226994523.71312147,258554.5039125397,257314.92342122117
2018-08-27 19:15:00,3.0,3750.0,0.0,32.0,385620000.0,496444000.0,26.0,47.0,39.166666666666664,217723716.456794,216852311.30994684,248349.52828869186,247215.55694542523
2018-08-27 19:30:00,2.0,3721.0,0.0,33.0,385684000.0,496376000.0,26.0,47.0,39.166666666666664,223527221.35546085,222475569.8387127,255372.53004553483,254341.0269574913
2018-08-27 19:45:00,0.0,3637.0,3.0,30.0,385600000.0,496464000.0,26.0,47.0,38.333333333333336,220305296.39061907,219242260.71509778,251194.28001889703,249891.3232954673
2018-08-27 20:00:00,4.0,3553.0,0.0,33.0,385648000.0,496420000.0,26.0,47.0,38.333333333333336,225024248.5180964,224050569.91306955,254153.86858698603,253031.66130113037
2018-08-27 20:15:00,2.0,3512.0,0.0,32.0,385648000.0,496428000.0,26.0,47.0,38.333333333333336,226743675.48987615,225706153.71683046,255389.3563840691,254188.1904830874
2018-08-27 20:30:00,2.0,3438.0,1.0,33.0,385628000.0,496440000.0,30.0,49.0,40.666666666666664,221041415.9180002,220534690.5331756,248217.45390575344,247537.62290982355
2018-08-27 20:45:00,3.0,3362.0,1.0,29.0,385644000.0,496408000.0,26.0,48.0,39.833333333333336,218501537.08417094,218028397.16503462,244231.85493727593,243555.37998163112
2018-08-27 21:00:00,4.0,3309.0,0.0,33.0,385644000.0,496416000.0,26.0,47.0,39.166666666666664,210204950.0342461,209449267.83826625,234667.45783189643,233766.28559704183
2018-08-27 21:15:00,2.0,3227.0,2.0,32.0,390344000.0,491716000.0,26.0,47.0,38.333333333333336,207380122.01708144,206825785.6011098,231808.55123728843,231037.0540338579
2018-08-27 21:30:00,1.0,3154.0,3.0,30.0,385644000.0,496424000.0,26.0,47.0,38.166666666666664,197863460.12872666,197390546.75233725,220926.3184162009,220293.8124855733
2018-08-27 21:45:00,1.0,3085.0,1.0,27.0,385652000.0,496412000.0,26.0,46.0,37.833333333333336,120248106.66376837,119732968.12995344,137021.54116117192,136257.6313243663
2018-08-27 22:00:00,6.0,3035.0,0.0,32.0,385644000.0,496424000.0,26.0,46.0,37.833333333333336,116184371.46425655,115764366.40796067,133461.99784758774,132806.0686543913
2018-08-27 22:15:00,1.0,2965.0,1.0,29.0,385652000.0,496412000.0,26.0,47.0,38.0,113494602.31871043,113220643.35981944,130188.17038459965,129625.80956226365
2018-08-27 22:30:00,0.0,2906.0,2.0,30.0,385592000.0,496476000.0,26.0,46.0,37.833333333333336,140592235.15031832,140258335.1564324,157262.1649871407,156611.4269465303
2018-08-27 22:45:00,0.0,2852.0,0.0,28.0,385660000.0,496380000.0,26.0,46.0,37.666666666666664,218143552.08098084,217796527.79201728,240063.8776130723,239492.4546980636
2018-08-27 23:00:00,2.0,2777.0,0.0,26.0,385664000.0,496400000.0,30.0,49.0,41.166666666666664,220048052.64692205,219471400.33630404,242674.62052202577,241466.96098619368
2018-08-27 23:15:00,1.0,2697.0,0.0,26.0,385660000.0,496408000.0,26.0,47.0,39.333333333333336,213089349.76029268,212097200.68562782,236806.60854362947,235727.06470650155
2018-08-27 23:30:00,3.0,2619.0,0.0,27.0,385660000.0,496404000.0,26.0,47.0,38.333333333333336,207425224.00619856,206402992.25504768,231138.51544489153,229345.26697484113
2018-08-27 23:45:00,6.0,2528.0,1.0,26.0,385652000.0,496416000.0,30.0,50.0,41.333333333333336,117718279.99681315,116534976.96300256,134561.3248306754,133178.4365570634
2018-08-28 00:00:00,0.0,2469.0,1.0,25.0,385668000.0,496396000.0,26.0,48.0,39.833333333333336,97836663.80611992,96992782.30315709,111850.67543712008,110740.55023213701
2018-08-28 00:15:00,0.0,2412.0,1.0,25.0,385664000.0,496404000.0,26.0,47.0,39.166666666666664,90538930.57914193,90163263.78360318,104376.78784400597,103486.90506336401
2018-08-28 00:30:00,0.0,2354.0,0.0,27.0,385668000.0,496396000.0,26.0,47.0,38.333333333333336,78219509.96228608,77956024.74915539,90016.3340423226,89107.9508380967
2018-08-28 00:45:00,0.0,2281.0,1.0,24.0,385716000.0,496348000.0,26.0,47.0,38.0,72038288.36452433,71781554.88940215,83893.24547153604,82968.3525654459
2018-08-28 01:00:00,0.0,2227.0,0.0,27.0,385692000.0,496372000.0,26.0,46.0,37.833333333333336,68829874.79585582,68631007.13230518,79009.83804914918,78382.60373861947
2018-08-28 01:15:00,1.0,2201.0,2.0,25.0,385692000.0,496372000.0,26.0,46.0,37.833333333333336,62163792.797125295,61910443.95086035,70567.37042911458,69944.53434812577
2018-08-28 01:30:00,3.0,2169.0,0.0,24.0,385676000.0,496380000.0,26.0,46.0,37.833333333333336,56230732.1688449,55897883.0670925,63720.346565840926,63058.51801628466
2018-08-28 01:45:00,0.0,2145.0,1.0,24.0,385692000.0,496372000.0,26.0,46.0,37.833333333333336,53917032.090665005,53616917.277662784,60634.48583736449,59884.945966666826
2018-08-28 02:00:00,0.0,2120.0,0.0,24.0,385672000.0,496388000.0,26.0,46.0,37.833333333333336,46593404.3932627,46321113.963556685,52435.62007436171,51791.31361944021
2018-08-28 02:15:00,5.0,2102.0,0.0,23.0,385656000.0,496408000.0,26.0,46.0,37.833333333333336,38523162.26748926,38266915.14146623,44138.38551078063,43560.362081988955
2018-08-28 02:30:00,0.0,2090.0,0.0,24.0,385636000.0,496424000.0,26.0,46.0,37.833333333333336,28576544.80897925,28336358.763832003,34751.96502572831,34148.26162917789
2018-08-28 02:45:00,1.0,2057.0,3.0,24.0,385628000.0,496432000.0,26.0,46.0,37.833333333333336,31207226.52244128,30976255.059372038,36245.60013600889,35515.84389619943
2018-08-28 03:00:00,1.0,2054.0,2.0,25.0,385632000.0,496424000.0,26.0,46.0,37.833333333333336,23515876.89339362,23370767.89988879,29478.17356449351,28828.803012477787
2018-08-28 03:15:00,0.0,2032.0,0.0,22.0,385624000.0,496436000.0,26.0,46.0,37.833333333333336,20519674.589436095,20316275.510360107,26001.754572641843,25310.552039907816
2018-08-28 03:30:00,0.0,2036.0,0.0,23.0,385640000.0,496420000.0,26.0,46.0,37.833333333333336,17649714.701304328,17390917.913584724,22394.94333644446,21713.100421266718
2018-08-28 03:45:00,0.0,2031.0,0.0,23.0,385640000.0,496416000.0,26.0,46.0,37.833333333333336,16084361.592059974,15835237.576357279,20982.08986170381,20353.486144261162
2018-08-28 04:00:00,1.0,2020.0,0.0,23.0,385640000.0,496416000.0,26.0,46.0,37.666666666666664,14568895.82023421,14262412.6161687,19673.474062212095,19004.455213852394
2018-08-28 04:15:00,0.0,2017.0,0.0,24.0,385644000.0,496408000.0,26.0,46.0,37.5,13717202.178708727,13439740.883386208,18577.275601382316,17884.53073748694
2018-08-28 04:30:00,3.0,2013.0,2.0,23.0,385636000.0,496420000.0,26.0,46.0,37.5,13615385.232418656,13427163.034859197,18617.120288838178,18022.246417854636
2018-08-28 04:45:00,1.0,2014.0,1.0,22.0,385648000.0,496408000.0,26.0,46.0,37.5,12057278.028305385,11786205.053793956,17102.623478001657,16346.224569040316
2018-08-28 05:00:00,0.0,2019.0,1.0,24.0,385644000.0,496412000.0,26.0,46.0,37.833333333333336,12001198.102751901,11751108.798088714,17098.339879208164,16375.580666246165
2018-08-28 05:15:00,1.0,2027.0,1.0,23.0,385640000.0,496412000.0,26.0,46.0,37.5,14205633.274552789,14003050.286291609,18946.466092123752,18297.833462609055
2018-08-28 05:30:00,0.0,2033.0,0.0,25.0,385636000.0,496420000.0,26.0,46.0,37.5,15633291.613612743,15395667.447657498,20369.736207326874,19886.196251305464
2018-08-28 05:45:00,0.0,2036.0,1.0,25.0,385644000.0,496408000.0,26.0,46.0,37.666666666666664,14229386.264066122,14076788.516116476,19132.212322925032,18810.357118342727
2018-08-28 06:00:00,1.0,2059.0,1.0,24.0,385632000.0,496424000.0,26.0,46.0,37.5,17899019.957275957,17814017.906119686,22697.363257149205,22273.3525290178
2018-08-28 06:15:00,2.0,2051.0,0.0,27.0,385612000.0,496440000.0,26.0,46.0,37.5,19581649.699203674,19465887.450235855,24886.41706942848,24428.050219655845
2018-08-28 06:45:00,0.0,2118.0,1.0,26.0,385580000.0,496472000.0,26.0,46.0,37.666666666666664,26637072.40146981,26511252.144719906,32923.843854958635,32317.20076199503
2018-08-28 07:00:00,1.0,2158.0,0.0,23.0,385572000.0,496472000.0,26.0,46.0,37.5,25031142.571042176,24923292.927345015,32099.88479423527,31401.655323783743
2018-08-28 07:15:00,1.0,2217.0,0.0,26.0,391232000.0,490820000.0,26.0,46.0,37.833333333333336,30008001.34688688,29861935.529267088,38981.84223288962,37882.65267501645
